id,exposure,baseline level,drug sensitivity,early response,no effect
1,1.113514507207582,-0.9702655755224886,-0.24917191010060136,-0.5952612867693975,-5.117531190708168e-07
2,1.1290648860845052,2.422339146369042,0.3488356198380726,-0.657554278806766,5.629284309778985e-07
3,-0.6610882512272652,-0.3429494801959036,1.2577064475966213,-0.14988272222189927,-5.117531190708168e-07
4,0.6517770205097848,0.3405080144763588,1.0787160365945474,0.0073140302207652524,-5.117531190708168e-07
5,-1.1651254663087607,0.6070387991678996,-0.8679423921113785,-0.2886747899503674,-5.117531190708168e-07
6,1.057343383982676,-1.0793149316919455,2.0419177134223108,0.7188520242915758,-5.117531190708168e-07
7,-0.03794269142285409,-1.025179341724281,1.2137629204963776,0.6474007110246189,-5.117531190708168e-07
8,-0.3408464340032409,-0.5046862246198499,0.3943447061414362,0.6893835487413665,5.629284309778985e-07
9,-0.4638671996482696,-1.0811900634937905,0.5203587830522718,1.074306909173604,5.629284309778985e-07
10,-0.03179483425954238,-1.110271474300418,1.0934141521848153,-0.7684482105895121,5.629284309778985e-07
11,-1.3527410783987643,-1.6553992389254297,2.72397984514724,-0.8991346372738219,5.629284309778985e-07
12,0.2583699391903729,0.688550027351831,0.8308269657769366,-0.2843867881878531,5.629284309778985e-07
13,-0.2690529816618352,1.133396408643778,1.843774113502261,-0.5201650832173788,-5.117531190708168e-07
14,-0.07542168689798018,1.6890387296958116,1.7132673760016521,-0.23072386381023946,-5.117531190708168e-07
15,0.25846573596906475,1.1022392368232001,-0.39029220077472065,-0.5513605879553258,-5.117531190708168e-07
16,0.35794902775030674,1.4367871589716457,0.0038632848806538604,0.5800949725132519,5.629284309778985e-07
17,0.05332438207171708,1.4848683805470972,-0.7712995631980554,0.4461532785057306,-5.117531190708168e-07
18,-0.6500501595688803,0.8318926370137926,1.2368942115526376,1.235613442253926,5.629284309778985e-07
19,0.815536706173781,-0.0510022569824002,0.10251464423684552,0.40082632471348584,5.629284309778985e-07
20,0.12455876334143622,-3.81580408337565,-1.2548780889303064,1.1017663358492584,5.629284309778985e-07
21,0.06933861190519691,-0.6476301501771664,0.6615811076866311,1.701672545286226,-5.117531190708168e-07
22,0.13161342456941602,3.6365992787184274,-0.0649388620018897,0.5147523942959916,-5.117531190708168e-07
23,1.191804665208506,1.1201452796323552,0.38909232929228493,0.33465258349406835,-5.117531190708168e-07
24,1.7513592187808156,3.0657954146146733,-2.8638765915360533,0.32694214136479693,5.629284309778985e-07
25,-1.1455876537798104,1.9052879392069884,2.534630034470106,-0.4306115209174609,-5.117531190708168e-07
26,0.29962456480353794,1.6969314528492192,-0.26441949324195546,0.7191423912161856,5.629284309778985e-07
27,0.7711782088341638,-0.0071550428410101785,2.09490812044216,0.7148409818868192,-5.117531190708168e-07
28,0.4923235878743761,-2.104077704115811,0.9767568407262291,0.39882891517841845,-5.117531190708168e-07
29,-0.75616253697878,2.973046545460297,-1.3450602411647914,1.4701079468841527,5.629284309778985e-07
30,0.6554705332717675,-0.5328641030938397,-0.8818894191172446,-0.5475279225309564,5.629284309778985e-07
31,-0.19309682339686723,1.538550394093327,2.64171683917191,-0.15702774274279854,5.629284309778985e-07
32,-1.3868796778882633,2.155693494898951,1.3790099475235607,0.6293296209045923,5.629284309778985e-07
33,1.1696368178002308,1.3875432842886608,-1.2819724701494062,0.22216192572769214,-5.117531190708168e-07
34,-0.4556270000289072,-0.055918802362069225,-1.8118942426422433,-0.4416429258994877,-5.117531190708168e-07
35,-1.6887470387462147,1.1563406029656806,3.394013063994492,0.30352274252631617,-5.117531190708168e-07
36,0.3645615381183683,1.1035769313272692,1.8772165164418015,-0.30178490825947435,-5.117531190708168e-07
37,0.09819286291173568,3.3905016553824243,0.5761893553351644,0.06977723290293797,-5.117531190708168e-07
38,0.7322694557188469,-0.18284772756781803,-0.7368682311811189,0.3763650440251787,5.629284309778985e-07
39,0.1466035205348027,3.230685567490328,-1.2732846027290687,-0.4558335237972005,5.629284309778985e-07
40,0.4953296005858462,1.6002581005125451,0.5882879376854541,0.7245159061535782,5.629284309778985e-07
41,-0.7734880848016324,0.599595526393212,-3.2919358606790934,0.7296528928244936,5.629284309778985e-07
42,0.3912673867406036,0.5976750323090392,0.12495921507574238,0.04287869495533757,5.629284309778985e-07
43,0.4588801814714414,0.40248799639249044,1.2116764626155636,-0.18146641811879327,5.629284309778985e-07
44,-1.4040438296185647,-0.8704562054296411,2.041244317244133,-0.2906074325255684,5.629284309778985e-07
45,1.0559012104729557,-0.41292330625427176,-0.22062999016099893,0.29519934946746856,5.629284309778985e-07
46,-0.7014772348761478,-0.10409511365392567,-2.4325818823422063,0.8560673429805814,5.629284309778985e-07
47,0.2514064824374538,-0.31832032536798527,1.4564367930316777,-0.9095785682802155,-5.117531190708168e-07
48,0.48713606921129077,-1.131187987930105,-0.22088862581380103,-0.5336934223569202,5.629284309778985e-07
49,0.7179944074090793,1.4274188139870556,-0.16885442395005423,-0.521768501636156,5.629284309778985e-07
50,0.5377975539256381,2.7869156023299295,-1.0311307854736913,-0.05798847913034302,5.629284309778985e-07
51,0.6817817792899385,0.9910640758264188,0.9359397448749941,0.6439126962466412,5.629284309778985e-07
52,0.727310988947986,0.2844982305178316,1.4158669987081722,0.28324149634598844,5.629284309778985e-07
53,-0.5143930283983267,-1.3162058590208396,-0.05187325453012759,-1.3269382159826488,5.629284309778985e-07
54,0.5483959406867202,-1.8486649385633225,-0.8102038111480221,0.01687601175833983,5.629284309778985e-07
56,1.3492719617536744,0.9653884869049357,-1.3413014818224616,2.836015800036297,5.629284309778985e-07
57,1.5728934135800607,2.1485089196349043,1.7114043437995268,-0.5625097078258356,5.629284309778985e-07
58,0.14296983937934457,-0.1517707401926791,-0.7114980361190122,-0.11794678842253388,5.629284309778985e-07
59,0.11835592818497126,1.0220021487534143,-1.8339399609881666,0.9621312972414463,-5.117531190708168e-07
60,0.6734629251741842,3.3177164547239024,-2.5112148121768554,-0.02849375574010024,-5.117531190708168e-07
61,-2.1863107988626322,-1.5821203710669576,0.8356351966118725,-0.5164091005724935,5.629284309778985e-07
62,-1.4872545091672271,1.647280466394327,-0.9430526025209431,-0.6908190922316331,-5.117531190708168e-07
63,0.5445287294046572,1.55241705145485,0.7939842432336085,1.2254471056574194,-5.117531190708168e-07
64,1.3914423450409577,2.377418564983299,0.9544396339568748,0.07611006360640805,-5.117531190708168e-07
65,-0.6595884557690821,0.9123667578717306,1.5026376420813141,0.3521856577487713,5.629284309778985e-07
66,-0.8776565855391859,0.8930351077686443,0.9615665786149209,-0.5931451471605829,-5.117531190708168e-07
67,1.3099502191728274,3.387394549099131,2.035548605364583,0.3787349269971282,5.629284309778985e-07
68,0.9222059920783735,1.5883914998088264,-0.9289315062726359,-0.5331029615478501,-5.117531190708168e-07
69,-0.2914585101503633,1.1148499262389924,0.5352569911636622,0.38137750135798193,-5.117531190708168e-07
70,0.36974090218422934,-1.1725659614869701,1.1156606071638615,0.240662306404671,5.629284309778985e-07
71,0.021728539951862802,0.3465093111976948,0.054444111510493505,0.02551386995111377,5.629284309778985e-07
72,-0.3963462315553863,-1.968767117325148,-0.3287184478078198,-0.201048395454808,5.629284309778985e-07
73,0.43392906401942094,0.5083144663157478,-2.556407270661807,0.13934298678204277,-5.117531190708168e-07
74,-0.1266907302906794,1.8402817460943839,0.12413943252063453,0.2791049228591386,-5.117531190708168e-07
75,-0.41920309838019276,-1.0603926988363963,1.5911577414248839,-0.4982320632148768,-5.117531190708168e-07
76,0.44304062714882786,0.7433346655036234,1.6796900169786861,0.367245374250475,-5.117531190708168e-07
77,0.4373185633816665,1.5131468273269162,-1.4463901150361338,0.4709325401568235,-5.117531190708168e-07
78,0.7778110208733686,1.1263464223529522,-2.496747101101041,0.12279479238447297,-5.117531190708168e-07
79,-0.20273885254908186,-2.1942709266726403,-0.3948195627686798,-0.7813238823339446,-5.117531190708168e-07
80,0.5605194619034506,0.40358922184055074,-3.6174596194363633,-0.4430498756362459,-5.117531190708168e-07
81,0.6735243218371073,-0.4416866648606608,1.0807194030792668,0.6815143593975067,5.629284309778985e-07
82,-0.1813426558454443,-0.5078282228320119,-0.3310930472643258,0.2634803877562237,5.629284309778985e-07
83,-0.3670097097140833,-2.1563105719325217,4.348290723148937,-0.29808952208990525,-5.117531190708168e-07
84,-0.03696461558191802,2.2925535753811457,-2.168994113216298,-1.0680847782335916,-5.117531190708168e-07
85,0.3951901842811527,-0.14356602800634846,0.7514748614419624,0.9299544806587788,-5.117531190708168e-07
86,0.5204149014300167,-1.695576640338372,0.8005593853209699,0.43671287053419633,-5.117531190708168e-07
87,0.2496644206610185,2.2334077170920703,1.9192480183405365,0.019093745146494083,5.629284309778985e-07
88,-1.53406026555336,-0.49569820567981865,-0.09449368248052892,-0.38456368216949643,5.629284309778985e-07
89,0.16214512893616514,-0.27894698099237136,-2.997795736221535,-1.1643966704278603,-5.117531190708168e-07
90,0.40320664246793714,-1.0422828953252696,-2.22110368730508,0.014498036083978852,5.629284309778985e-07
91,0.19116450946238017,-0.926339692760858,-0.5669788216211787,-0.30169853571251576,5.629284309778985e-07
92,-0.9799862256130751,0.7823457909161848,-0.039595197730339426,-0.9254155282081219,-5.117531190708168e-07
93,-0.2598435441838347,-3.5033258399683964,-2.523148137452772,-0.4451274964086351,-5.117531190708168e-07
94,1.2334698566127262,-0.7899610793142222,-0.5021033154021451,0.04365820514968551,-5.117531190708168e-07
95,0.09215119320449017,-1.7167566156567804,1.0316975026657127,-0.5069345500351704,-5.117531190708168e-07
96,0.36063661391628116,-2.010329142853226,-2.3399800855739974,0.29480041416760605,5.629284309778985e-07
97,0.5310444817878807,-2.2310851765736235,-0.14843450776638506,-0.3369896742863259,-5.117531190708168e-07
98,-0.17027525930312504,-0.33937025126972914,2.0283223217017614,-0.07545221341310115,-5.117531190708168e-07
99,-0.16843336915817902,-1.1697144076607842,2.0674963020451487,-0.19066426685728646,-5.117531190708168e-07
100,1.1026220166179703,-1.1660862346206537,-1.9960044971163444,-0.6715547131776098,5.629284309778985e-07
101,-0.3873070375592243,1.6320012546028926,0.11680892031091329,-0.56310096241187,5.629284309778985e-07
102,0.76010723863368,-1.4970371893727077,-0.03237108711144712,0.05916618940956663,5.629284309778985e-07
103,0.3139459574582397,0.3656879031530592,0.8792575964560414,0.03316910447944179,5.629284309778985e-07
104,0.46681074000884115,1.1740003487669273,-0.22052838050495127,0.10830674289178804,5.629284309778985e-07
105,0.25632587508043225,-0.7713408593526623,2.3903036812196112,-0.16988193507169375,5.629284309778985e-07
106,-0.33528033562854725,1.2043058967219415,-2.279439874733748,-0.6058616831370836,5.629284309778985e-07
107,1.2297484896949935,2.355684763146805,0.12885116056879475,-0.31943457977891904,-5.117531190708168e-07
108,0.36776956694189145,-0.3989297104945014,-1.8772832339699614,-0.6110013317569432,-5.117531190708168e-07
109,-0.5612147072377391,-0.7709171545227196,2.6606784047396306,-0.885197997990401,-5.117531190708168e-07
110,-0.4618666829640177,-1.140701586750849,-1.0156696662201758,-0.0817344321451108,-5.117531190708168e-07
111,0.10899932241021587,1.7302327938866338,-0.10679310593433897,-1.0135595535019237,-5.117531190708168e-07
112,0.3124267235551669,-0.5035422015160202,0.17170430456743907,0.007864150375508307,-5.117531190708168e-07
113,0.04951968261076567,-2.2666549300601786,4.0066840580202845,-0.15451298904565297,-5.117531190708168e-07
114,0.7705874686323152,0.8603661642577146,-0.9305653532819119,0.3511982305563282,5.629284309778985e-07
115,0.7088023675112439,1.2950074626055033,-2.3189168616061377,-1.1579756554549627,-5.117531190708168e-07
116,0.8837589269594466,-1.4020243292746593,-2.201202386756188,-0.7455504446193012,-5.117531190708168e-07
117,0.8406254943060698,2.396298562043412,0.047744364564571456,0.9889593696612778,5.629284309778985e-07
118,0.5436283082026734,3.034316753822779,0.6747002061988571,0.1100562028048615,5.629284309778985e-07
119,0.5675786019155435,-4.361571876126896,-0.6626459693672072,-0.3989741516849371,5.629284309778985e-07
120,0.19394765739441489,-1.9850625037085026,1.4022672847589053,-0.37832093761521846,-5.117531190708168e-07
121,0.5701930735898939,0.6373841775668568,0.4343594973419735,0.699797351307807,-5.117531190708168e-07
122,0.5578650296358545,0.8206384600173818,2.9712627559607863,-0.12337292533728536,-5.117531190708168e-07
123,-1.0314136590927037,1.578591097321199,-0.7684732945596263,0.5820523599517189,-5.117531190708168e-07
124,-0.3368776489509585,1.6880987109615524,0.1374444591374252,0.4357477762289701,-5.117531190708168e-07
125,0.27024595536593093,-2.4102383509112872,-2.106001637332642,0.19087563968218713,5.629284309778985e-07
126,0.9020554111322076,1.1341965295482745,0.8369290225730548,0.23624292179477632,5.629284309778985e-07
127,1.2327257917890797,0.2530637366749644,-2.4594796593721977,-0.03499831419565572,-5.117531190708168e-07
128,1.4034331759934437,-0.8624833209741793,-1.8800723250969371,0.2418696958097832,-5.117531190708168e-07
129,0.7158944608266358,0.9595581299563772,2.7481948712593436,-0.01651954400388344,5.629284309778985e-07
130,0.5998252712159753,-1.6565530534441832,-1.1030886209427544,-0.2622973828602623,-5.117531190708168e-07
131,1.375765970384593,-0.5698969920313671,2.672554113924138,-0.2230797478244308,-5.117531190708168e-07
132,0.41498808792181596,1.4800529179899498,-0.8444776570069876,0.1808353090183696,-5.117531190708168e-07
133,0.5644428438009073,-2.7794137107209864,-1.6008915312900835,-0.6280281151972508,5.629284309778985e-07
134,0.025615892487771325,-0.44605184714741647,1.2777192805749684,0.8955103011548189,-5.117531190708168e-07
135,0.38161103665234875,2.4001998213677256,0.611580419189766,0.31865542502042044,-5.117531190708168e-07
136,-0.12628550939000727,0.779146943375403,-1.1536410472101324,-0.39309033123274206,5.629284309778985e-07
137,-0.48041410102527365,0.2891925849592445,-0.21522333852758396,-0.2616468159628886,-5.117531190708168e-07
138,0.7446544489928776,2.501901826891518,-2.605986946209359,-0.49394184441778494,5.629284309778985e-07
139,0.8808191220218469,0.9792539139187189,-1.0851636938211966,0.24910430230556707,-5.117531190708168e-07
140,0.23068700390347702,-2.2723888709077196,0.8863714087350811,-0.5512595597137597,-5.117531190708168e-07
141,-0.4777005655641706,0.23881256226528935,0.7843843246848619,-0.12656500655074238,5.629284309778985e-07
142,-0.29451390979510145,-3.507142345682839,1.067637973705828,-0.19453322269934525,-5.117531190708168e-07
143,-1.5463531950029115,-3.7482590739554587,0.4896391469051934,-0.16987844266941737,-5.117531190708168e-07
144,-1.473989609570447,-1.546636193612003,1.2429735845376721,-0.09949261347692817,-5.117531190708168e-07
145,-0.8005993055316407,-1.2493993221798059,-0.876119012404535,0.06511443240208309,-5.117531190708168e-07
146,-0.6797332333730703,-2.2719792571625868,-0.04555239763393522,-0.13419936070584768,5.629284309778985e-07
147,-0.5007942307345062,-2.2651650074350216,-2.8480635772445355,-0.29320306549028213,-5.117531190708168e-07
148,-0.730936000054321,-0.007430672474483556,-1.1257999230649602,-0.047476155320589526,-5.117531190708168e-07
149,-1.123822698406143,-2.0954010903636853,-0.008138984507780292,0.024516945247750103,5.629284309778985e-07
150,-1.5782592533156181,-4.835634870405161,-1.1086247254304005,-0.8044917975177484,5.629284309778985e-07
151,-0.20010392368228525,0.7121789459025311,0.7975782853938348,0.14607049240128936,-5.117531190708168e-07
152,-0.490495694869761,-2.0802486785728216,-2.201807763597878,-0.03310749554422763,5.629284309778985e-07
153,-0.22599180369363936,0.047428936896013685,-0.5393715345012007,0.24708298285730418,-5.117531190708168e-07
154,-1.1252368835270297,-2.1196547807851993,0.3241332505255405,0.0704244339194296,-5.117531190708168e-07
155,-0.8925626219430645,2.9381248101845414,-1.344610533471434,0.19552710071608792,-5.117531190708168e-07
156,-0.6323420049853656,-0.6298334745393842,1.8477304427610262,-0.10952471483582102,-5.117531190708168e-07
157,-0.9026735254155559,0.12929331265629146,0.5228067980125505,0.21625020251753693,-5.117531190708168e-07
158,-0.040580192013726174,0.008474647754048367,0.3597978294793232,0.0009928626579570974,5.629284309778985e-07
159,-0.17457954830277367,-0.44301225802253746,1.83271205606709,-0.19663113968367138,5.629284309778985e-07
160,-0.5917117534251596,-0.44221743152987686,0.20611579597207488,0.02368226039418813,5.629284309778985e-07
161,0.4047038373606351,0.5788657218557487,-1.0797905534203078,0.04111062592682229,-5.117531190708168e-07
162,0.7176497261812382,0.11904212312113018,0.20811273783257922,-0.08808478314197332,-5.117531190708168e-07
163,-0.5604771927498835,-1.80785872087845,-0.22698583172683393,-0.04340692501967864,-5.117531190708168e-07
164,-1.0183255514682477,-1.5822795336288957,-1.7397037552097498,-0.06573523492967637,5.629284309778985e-07
165,-0.3513446531660684,0.507058470135386,0.7740437381032961,0.12231498064344218,5.629284309778985e-07
166,-0.8312446310479868,-0.07220815777265066,-1.1316020884848033,0.06841479419445509,5.629284309778985e-07
167,-1.2030859966013723,-2.9034614357031328,-1.436844290735429,-0.21540358167839158,5.629284309778985e-07
168,-0.21504196895312988,0.1836524218691941,-0.7624641902385083,0.1258864481939711,5.629284309778985e-07
